,location,total_sqft,bath,price,bhk
4852,Malleshwaram,620.0,1.0,86.8,1
4865,Malleshwaram,580.0,1.0,45.0,1
4830,Malleshwaram,2006.0,3.0,297.0,3
4832,Malleshwaram,2475.0,4.0,332.0,3
4833,Malleshwaram,2610.0,3.0,399.0,3
4834,Malleshwaram,2475.0,4.0,320.0,3
4837,Malleshwaram,2000.0,3.0,250.0,3
4838,Malleshwaram,2215.0,3.0,275.0,3
4839,Malleshwaram,1600.0,3.0,160.0,3
4840,Malleshwaram,2475.0,4.0,300.0,3
4841,Malleshwaram,2345.0,"<bound method Series.median of 0        2.0
1        5.0
2        2.0
3        3.0
4        2.0
        ... 
13315    4.0
13316    5.0
13317    2.0
13318    4.0
13319    1.0
Name: bath, Length: 13320, dtype: float64>",293.0,3
4842,Malleshwaram,2600.0,3.0,237.0,3
4843,Malleshwaram,2215.0,4.0,310.0,3
4846,Malleshwaram,2475.0,4.0,326.0,3
4847,Malleshwaram,2476.0,3.0,337.0,3
4849,Malleshwaram,2250.0,3.0,200.0,3
4850,Malleshwaram,2050.0,4.0,270.0,3
4853,Malleshwaram,2475.0,4.0,337.0,3
4854,Malleshwaram,2215.0,3.0,275.0,3
4855,Malleshwaram,2215.0,3.0,330.0,3
4858,Malleshwaram,2200.0,3.0,275.0,3
4859,Malleshwaram,2475.0,4.0,326.0,3
4861,Malleshwaram,2475.0,4.0,340.0,3
4863,Malleshwaram,2475.0,4.0,300.0,3
4864,Malleshwaram,2400.0,3.0,380.0,3
4828,Malleshwaram,12000.0,7.0,2200.0,7
4924,Marathahalli,607.0,1.0,35.0,1
4930,Marathahalli,615.0,1.0,44.0,1
4935,Marathahalli,780.0,1.0,55.0,1
4957,Marathahalli,700.0,1.0,38.0,1
4998,Marathahalli,1100.0,2.0,75.0,1
4868,Marathahalli,1310.0,3.0,63.25,3
4872,Marathahalli,1933.0,3.0,140.0,3
4883,Marathahalli,1575.0,3.0,78.0,3
4885,Marathahalli,1610.0,3.0,90.0,3
4888,Marathahalli,1469.0,3.0,89.0,3
4889,Marathahalli,1530.0,3.0,74.5,3
4890,Marathahalli,1840.0,3.0,98.0,3
4892,Marathahalli,1350.0,2.0,62.0,3
4894,Marathahalli,1385.0,2.0,66.65,3
4896,Marathahalli,1583.0,3.0,105.0,3
4898,Marathahalli,1350.0,3.0,72.0,3
4900,Marathahalli,1535.0,3.0,72.5,3
4904,Marathahalli,1900.0,3.0,123.0,3
4906,Marathahalli,1305.0,2.0,69.0,3
4911,Marathahalli,1785.0,3.0,94.0,3
4915,Marathahalli,1525.0,3.0,90.0,3
4916,Marathahalli,1937.0,3.0,140.0,3
4917,Marathahalli,1550.0,3.0,83.0,3
4923,Marathahalli,1650.0,3.0,86.45,3
4925,Marathahalli,1583.0,3.0,109.0,3
4931,Marathahalli,1595.0,3.0,90.0,3
4936,Marathahalli,1710.0,3.0,100.0,3
4937,Marathahalli,1530.0,3.0,73.5,3
4940,Marathahalli,1730.0,3.0,110.0,3
4941,Marathahalli,1583.0,3.0,115.0,3
4949,Marathahalli,1435.0,3.0,73.0,3
4952,Marathahalli,1130.0,2.0,58.0,3
4953,Marathahalli,1710.0,3.0,100.0,3
4954,Marathahalli,1680.0,3.0,105.0,3
4955,Marathahalli,1910.0,3.0,119.0,3
4958,Marathahalli,1469.0,3.0,89.0,3
4959,Marathahalli,1385.0,2.0,68.5,3
4960,Marathahalli,1690.0,3.0,116.0,3
4962,Marathahalli,1693.0,3.0,125.0,3
4963,Marathahalli,1693.0,3.0,125.0,3
4965,Marathahalli,1595.0,3.0,88.0,3
4966,Marathahalli,2122.0,3.0,125.0,3
4967,Marathahalli,1730.0,3.0,115.0,3
4969,Marathahalli,1200.0,2.0,58.17,3
4971,Marathahalli,1950.0,3.0,115.0,3
4979,Marathahalli,1605.0,3.0,76.0,3
4983,Marathahalli,1310.0,3.0,63.22,3
4989,Marathahalli,1700.0,3.0,126.0,3
4990,Marathahalli,1315.0,2.0,60.0,3
4992,Marathahalli,1530.0,3.0,71.0,3
4994,Marathahalli,1550.0,3.0,85.0,3
5002,Marathahalli,1839.0,3.0,130.0,3
5005,Marathahalli,1108.0,2.0,60.0,3
5006,Marathahalli,1449.0,3.0,110.0,3
5009,Marathahalli,1800.0,3.0,95.0,3
5010,Marathahalli,1650.0,3.0,85.0,3
5014,Marathahalli,1310.0,3.0,63.25,3
5015,Marathahalli,1485.0,2.0,90.0,3
4875,Marathahalli,3800.0,4.0,250.0,4
4878,Marathahalli,2181.0,3.0,152.0,4
4887,Marathahalli,4000.0,5.0,212.0,4
4891,Marathahalli,3951.0,4.0,220.0,4
4893,Marathahalli,2519.0,5.0,185.0,4
4897,Marathahalli,2524.0,5.0,190.0,4
4899,Marathahalli,4000.0,5.0,212.0,4
4909,Marathahalli,3800.0,4.0,205.0,4
4910,Marathahalli,3895.0,4.0,220.0,4
4912,Marathahalli,4000.0,4.0,220.0,4
4920,Marathahalli,4000.0,4.0,220.0,4
4948,Marathahalli,3940.0,4.0,220.0,4
4968,Marathahalli,4000.0,4.0,200.0,4
4976,Marathahalli,2500.0,5.0,175.0,4
4978,Marathahalli,3855.0,4.0,220.0,4
4981,Marathahalli,3400.0,4.0,235.0,4
4985,Marathahalli,2500.0,5.0,181.0,4
4986,Marathahalli,3800.0,4.0,235.0,4
4987,Marathahalli,3951.0,4.0,230.0,4
5000,Marathahalli,2524.0,5.0,180.0,4
5017,Margondanahalli,1090.0,2.0,58.0,2
5018,Margondanahalli,1200.0,2.0,58.5,2
5019,Margondanahalli,1200.0,2.0,67.0,2
5021,Margondanahalli,1000.0,2.0,57.0,2
5023,Margondanahalli,1200.0,2.0,69.0,2
5024,Margondanahalli,900.0,2.0,49.0,2
5025,Margondanahalli,1140.0,2.0,60.0,2
5026,Margondanahalli,900.0,2.0,55.0,2
5027,Margondanahalli,1100.0,2.0,55.0,2
5028,Margondanahalli,900.0,2.0,55.0,2
5029,Margondanahalli,1152.0,1.0,66.0,2
5031,Margondanahalli,1200.0,2.0,65.0,2
5032,Margondanahalli,1050.0,2.0,58.0,2
5033,Margondanahalli,1160.0,2.0,65.0,2
5034,Margondanahalli,1334.0,2.0,67.76,2
5035,Marsur,1000.0,4.0,66.0,3
5037,Marsur,1200.0,3.0,90.0,3
5038,Marsur,1200.0,3.0,120.0,3
5036,Marsur,1800.0,4.0,145.0,4
5043,Mico Layout,800.0,1.0,29.5,1
5040,Mico Layout,1550.0,2.0,65.0,3
5044,Mico Layout,1250.0,2.0,44.0,3
5047,Mico Layout,1670.0,3.0,59.0,3
5039,Mico Layout,5000.0,9.0,210.0,9
5049,Munnekollal,1170.0,2.0,52.0,2
5050,Munnekollal,1102.0,2.0,53.67,2
5052,Munnekollal,1200.0,2.0,49.5,2
5053,Munnekollal,950.0,2.0,46.5,2
5057,Munnekollal,1080.0,2.0,45.0,2
5058,Munnekollal,1170.0,2.0,59.0,2
5061,Munnekollal,1030.0,2.0,50.36,2
5051,Munnekollal,1390.0,3.0,68.0,3
5054,Munnekollal,1560.0,3.0,75.0,3
5055,Munnekollal,1750.0,3.0,86.5,3
5056,Munnekollal,1385.0,2.0,66.5,3
5059,Munnekollal,1540.0,2.0,70.0,3
5060,Munnekollal,1200.0,2.0,57.9,3
5062,Murugeshpalya,1296.0,2.0,81.0,2
5065,Murugeshpalya,1185.0,2.0,85.0,2
5066,Murugeshpalya,1225.0,2.0,48.0,2
5072,Murugeshpalya,1175.0,2.0,75.0,2
5073,Mysore Road,1175.0,2.0,73.5,2
5075,Mysore Road,1020.0,2.0,48.95,2
5076,Mysore Road,1175.0,2.0,73.5,2
5077,Mysore Road,1070.0,2.0,45.0,2
5078,Mysore Road,1239.0,2.0,53.0,2
5079,Mysore Road,1060.0,2.0,62.0,2
5080,Mysore Road,980.0,2.0,45.47,2
5081,Mysore Road,883.0,2.0,40.0,2
5083,Mysore Road,1200.0,2.0,65.0,2
5087,Mysore Road,883.0,2.0,40.95,2
5088,Mysore Road,1070.0,2.0,49.65,2
5090,Mysore Road,883.0,2.0,50.0,2
5091,Mysore Road,1155.0,2.0,51.0,2
5092,Mysore Road,1003.0,2.0,43.0,2
5093,Mysore Road,1237.0,2.0,73.0,2
5094,Mysore Road,883.0,2.0,45.0,2
5095,Mysore Road,1170.0,2.0,65.0,2
5096,Mysore Road,1029.5,2.0,50.855,2
5097,Mysore Road,940.0,2.0,43.61,2
5099,Mysore Road,1020.0,2.0,48.95,2
5103,Mysore Road,1175.0,2.0,70.5,2
5106,Mysore Road,883.0,2.0,37.0,2
5074,Mysore Road,1710.0,4.0,91.31,3
5082,Mysore Road,1525.0,3.0,96.0,3
5084,Mysore Road,1340.0,2.0,64.31,3
5085,Mysore Road,1082.0,3.0,50.5,3
5086,Mysore Road,1340.0,2.0,64.31,3
5089,Mysore Road,1082.0,3.0,50.0,3
5098,Mysore Road,1500.0,3.0,74.0,3
5100,Mysore Road,1568.0,2.0,100.0,3
5101,Mysore Road,1410.0,2.0,64.0,3
5102,Mysore Road,1560.0,"<bound method Series.median of 0        2.0
1        5.0
2        2.0
3        3.0
4        2.0
        ... 
13315    4.0
13316    5.0
13317    2.0
13318    4.0
13319    1.0
Name: bath, Length: 13320, dtype: float64>",83.3,3
5104,Mysore Road,1080.0,2.0,60.0,3
5105,Mysore Road,1500.0,3.0,70.0,3
5107,Mysore Road,1082.0,2.0,45.0,3
5108,NGR Layout,1020.0,2.0,45.9,2
5109,NGR Layout,1105.0,2.0,49.73,2
5110,NGR Layout,1022.0,2.0,45.9,2
5111,NGR Layout,1020.0,2.0,45.0,2
5112,NGR Layout,1019.0,2.0,45.9,2
5113,NGR Layout,1020.0,2.0,46.0,2
5114,NGR Layout,1021.0,2.0,46.0,2
5115,NGR Layout,1021.0,2.0,45.9,2
5118,NRI Layout,1125.0,2.0,45.56,2
5120,NRI Layout,1250.0,2.0,75.0,2
5123,NRI Layout,2400.0,2.0,125.0,2
5119,NRI Layout,2150.0,4.0,115.0,4
5124,NRI Layout,2700.0,5.0,95.75,4
5117,NRI Layout,2500.0,5.0,130.0,5
5130,Nagarbhavi,884.0,2.0,36.0,1
5140,Nagarbhavi,710.0,2.0,40.0,1
5127,Nagarbhavi,1200.0,2.0,150.0,2
5131,Nagarbhavi,1055.0,2.0,55.0,2
5133,Nagarbhavi,1223.0,2.0,60.0,2
5134,Nagarbhavi,956.0,2.0,49.0,2
5136,Nagarbhavi,1200.0,2.0,150.0,2
5139,Nagarbhavi,1145.0,2.0,40.0,2
5142,Nagarbhavi,1212.0,2.0,50.0,2
5143,Nagarbhavi,1020.0,2.0,55.0,2
5145,Nagarbhavi,1120.0,2.0,53.0,2
5147,Nagarbhavi,1146.0,2.0,50.0,2
5149,Nagarbhavi,1190.0,2.0,63.0,2
5151,Nagarbhavi,1050.0,2.0,80.0,2
5157,Nagarbhavi,1100.0,2.0,46.2,2
5158,Nagarbhavi,1080.0,2.0,49.0,2
5160,Nagarbhavi,1225.0,2.0,58.0,2
5159,Nagarbhavi,1800.0,3.0,180.0,4
5161,Nagasandra,980.0,2.0,48.0,2
5165,Nagasandra,1500.0,2.0,91.0,2
5164,Nagasandra,1650.0,3.0,95.0,3
5162,Nagasandra,2400.0,4.0,145.0,4
5163,Nagasandra,7000.0,8.0,450.0,4
5166,Nagavara,400.0,1.0,14.0,1
5171,Nagavara,936.0,2.0,40.2,2
5172,Nagavara,1125.0,2.0,44.5,2
5173,Nagavara,1315.0,2.0,70.0,2
5174,Nagavara,1077.0,2.0,50.0,2
5176,Nagavara,1110.0,2.0,44.95,2
5177,Nagavara,1247.0,2.0,58.56,2
5168,Nagavara,1545.0,2.0,58.0,3
5169,Nagavara,2319.0,3.0,180.0,3
5170,Nagavara,2430.0,4.0,180.0,3
5179,Nagavarapalya,705.0,1.0,52.5,1
5181,Nagavarapalya,705.0,1.0,57.0,1
5182,Nagavarapalya,705.0,1.0,55.0,1
5183,Nagavarapalya,705.0,1.0,57.0,1
5186,Narayanapura,1308.0,2.0,89.04,2
5189,Narayanapura,1302.0,2.0,69.1,2
5190,Narayanapura,1308.0,2.0,89.04,2
5193,Narayanapura,1469.0,2.0,99.14,2
5197,Neeladri Nagar,674.0,1.0,21.0,1
5198,Neeladri Nagar,527.0,1.0,26.0,1
5201,Neeladri Nagar,640.0,1.0,20.5,1
5196,Neeladri Nagar,2556.0,3.0,133.0,3
5199,Neeladri Nagar,1167.0,2.0,38.0,3
5205,Neeladri Nagar,2111.0,3.0,103.0,3
5202,Neeladri Nagar,4000.0,12.0,160.0,10
5209,Nehru Nagar,967.0,2.0,41.1,2
5213,Nehru Nagar,1100.0,2.0,50.0,2
5206,Nehru Nagar,1775.0,3.0,110.0,3
5210,Nehru Nagar,1374.0,3.0,72.0,3
5211,Nehru Nagar,1674.0,3.0,90.0,3
5212,Nehru Nagar,1269.0,2.0,63.0,3
5214,Nehru Nagar,1674.0,3.0,81.0,3
5216,OMBR Layout,1078.0,2.0,65.0,2
5217,OMBR Layout,1101.0,2.0,65.5,2
5218,OMBR Layout,1041.0,2.0,65.5,2
5219,OMBR Layout,1300.0,2.0,80.0,2
5220,OMBR Layout,1085.0,2.0,64.0,2
5222,OMBR Layout,1050.0,2.0,48.0,2
5224,OMBR Layout,1165.0,2.0,88.5,2
5225,OMBR Layout,1101.0,2.0,66.0,2
5215,OMBR Layout,2420.0,3.0,185.0,3
5221,OMBR Layout,1855.0,3.0,145.0,3
5223,OMBR Layout,1730.0,3.0,93.0,3
5227,OMBR Layout,1580.0,3.0,75.0,3
5226,OMBR Layout,3400.0,4.0,275.0,4
5231,Old Airport Road,1206.0,2.0,75.0,2
5235,Old Airport Road,1655.0,2.0,97.65,2
5236,Old Airport Road,1075.0,2.0,60.0,2
5238,Old Airport Road,1150.0,2.0,90.0,2
5241,Old Airport Road,946.0,2.0,58.0,2
5246,Old Airport Road,1145.0,2.0,75.0,2
5255,Old Airport Road,1184.0,2.0,78.0,2
5257,Old Airport Road,1055.0,2.0,75.0,2
5229,Old Airport Road,1875.0,2.0,110.0,3
5237,Old Airport Road,1858.0,2.0,167.0,3
5253,Old Airport Road,1798.0,3.0,150.0,3
5262,Old Madras Road,935.0,2.0,45.0,2
5265,Old Madras Road,1200.0,2.0,72.0,2
5266,Old Madras Road,1225.0,2.0,53.55,2
5267,Old Madras Road,1100.0,2.0,70.0,2
5269,Old Madras Road,1171.0,2.0,75.0,2
5270,Old Madras Road,935.0,2.0,45.0,2
5273,Old Madras Road,1065.0,2.0,47.86,2
5278,Old Madras Road,1210.0,2.0,74.0,2
5279,Old Madras Road,1171.0,2.0,72.0,2
5283,Old Madras Road,1210.0,2.0,80.0,2
5290,Old Madras Road,1210.0,2.0,80.0,2
5291,Old Madras Road,1210.0,2.0,77.0,2
5294,Old Madras Road,1330.0,2.0,74.0,2
5299,Old Madras Road,1171.0,2.0,73.0,2
5301,Old Madras Road,1165.0,2.0,52.0,2
5302,Old Madras Road,2640.0,2.0,170.0,2
5303,Old Madras Road,1165.0,2.0,51.42,2
5258,Old Madras Road,1425.0,2.0,94.0,3
5261,Old Madras Road,1350.0,3.0,58.99,3
5264,Old Madras Road,1720.0,3.0,100.0,3
5268,Old Madras Road,2760.0,5.0,157.0,3
5272,Old Madras Road,2640.0,5.0,142.0,3
5276,Old Madras Road,1480.0,2.0,84.0,3
5277,Old Madras Road,2990.0,5.0,210.0,3
5281,Old Madras Road,1480.0,3.0,95.0,3
5282,Old Madras Road,1425.0,2.0,74.31,3
5284,Old Madras Road,1859.0,3.0,121.0,3
5285,Old Madras Road,2990.0,5.0,173.0,3
5288,Old Madras Road,2300.0,3.0,142.0,3
5295,Old Madras Road,1720.0,3.0,106.0,3
5296,Old Madras Road,2640.0,5.0,150.0,3
5297,Old Madras Road,2990.0,3.0,170.0,3
5298,Old Madras Road,1530.0,3.0,76.34,3
5300,Old Madras Road,1630.0,3.0,110.0,3
5271,Old Madras Road,4500.0,7.0,294.0,5
5292,Old Madras Road,5020.0,7.0,287.0,5
5304,Padmanabhanagar,1020.0,2.0,63.0,2
5305,Padmanabhanagar,1176.0,2.0,62.0,2
5306,Padmanabhanagar,1258.0,2.0,115.0,2
5308,Padmanabhanagar,1100.0,2.0,65.0,2
5314,Padmanabhanagar,1200.0,2.0,60.0,2
5316,Padmanabhanagar,1000.0,1.0,90.0,2
5317,Padmanabhanagar,1067.0,2.0,52.0,2
5321,Padmanabhanagar,1100.0,2.0,60.0,2
5309,Padmanabhanagar,3400.0,3.0,210.0,4
5324,Pai Layout,1006.0,2.0,35.0,2
5326,Pai Layout,1050.0,2.0,40.0,2
5328,Pai Layout,1100.0,2.0,50.0,2
5329,Pai Layout,1255.0,2.0,80.0,2
5330,Pai Layout,1075.0,2.0,35.0,2
5331,Pai Layout,1400.0,2.0,57.5,2
5332,Pai Layout,1175.0,2.0,60.0,2
5333,Pai Layout,810.0,2.0,34.5,2
5334,Pai Layout,1000.0,2.0,34.0,2
5335,Pai Layout,1000.0,2.0,42.0,2
5337,Pai Layout,1068.0,2.0,48.0,2
5325,Pai Layout,1550.0,2.0,90.0,3
5327,Pai Layout,1400.0,2.0,67.0,3
5338,Pai Layout,1510.0,2.0,65.0,3
5339,Pai Layout,1500.0,2.0,58.0,3
5340,Pai Layout,1600.0,2.0,65.0,3
5336,Pai Layout,3800.0,6.0,175.0,6
5358,Panathur,661.0,1.0,40.0,1
5341,Panathur,1359.0,2.0,87.0,2
5342,Panathur,1438.0,2.0,100.0,2
5345,Panathur,1198.0,2.0,77.0,2
5346,Panathur,1180.0,2.0,70.0,2
5349,Panathur,1000.0,2.0,65.3,2
5350,Panathur,1109.0,2.0,63.0,2
5351,Panathur,1000.0,2.0,68.0,2
5352,Panathur,1255.0,2.0,79.0,2
5353,Panathur,1205.0,2.0,62.9,2
5354,Panathur,1198.0,2.0,82.0,2
5355,Panathur,1235.0,2.0,65.0,2
5356,Panathur,1210.0,2.0,80.0,2
5357,Panathur,1210.0,2.0,77.0,2
5360,Panathur,1210.0,2.0,78.0,2
5362,Panathur,1050.0,2.0,60.0,2
5363,Panathur,1398.0,2.0,97.0,2
5364,Panathur,1065.0,2.0,58.0,2
5365,Panathur,1007.0,2.0,64.0,2
5366,Panathur,1210.0,2.0,77.93,2
5367,Panathur,1230.0,2.0,80.0,2
5368,Panathur,980.0,2.0,57.0,2
5369,Panathur,1075.0,2.0,60.0,2
5370,Panathur,1210.0,2.0,69.0,2
5371,Panathur,1343.0,2.0,76.0,2
5372,Parappana Agrahara,1194.0,2.0,47.0,2
5373,Parappana Agrahara,1194.0,2.0,47.0,2
5374,Parappana Agrahara,1194.0,2.0,46.0,2
5375,Parappana Agrahara,1194.0,2.0,47.0,2
5376,Parappana Agrahara,1194.0,2.0,46.0,2
5377,Parappana Agrahara,1194.0,2.0,47.0,2
5378,Parappana Agrahara,1194.0,2.0,47.0,2
5379,Parappana Agrahara,1092.0,2.0,43.0,2
5380,Parappana Agrahara,1194.0,2.0,46.0,2
5381,Parappana Agrahara,1194.0,2.0,47.0,2
5382,Parappana Agrahara,1194.0,2.0,47.0,2
5383,Parappana Agrahara,1194.0,2.0,46.0,2
5384,Parappana Agrahara,1194.0,2.0,46.0,2
5386,Pattandur Agrahara,1025.0,2.0,44.5,2
5387,Pattandur Agrahara,1247.0,2.0,59.8,2
5388,Pattandur Agrahara,900.0,2.0,42.0,2
5389,Pattandur Agrahara,1302.0,2.0,66.0,2
5391,Pattandur Agrahara,1247.0,2.0,62.35,2
5392,Pattandur Agrahara,1350.0,2.0,68.0,2
5385,Pattandur Agrahara,1550.0,2.0,80.0,3
5390,Pattandur Agrahara,1550.0,2.0,80.0,3
5393,Poorna Pragna Layout,920.0,2.0,39.55,2
5396,Poorna Pragna Layout,1160.0,2.0,46.39,2
5399,Poorna Pragna Layout,965.0,2.0,48.0,2
5404,Poorna Pragna Layout,1160.0,2.0,46.39,2
5406,Poorna Pragna Layout,1160.0,2.0,46.39,2
5409,Poorna Pragna Layout,960.0,2.0,50.0,2
5412,Prithvi Layout,1352.0,2.0,87.5,2
5413,Prithvi Layout,1190.0,2.0,68.0,2
5414,Prithvi Layout,1352.0,2.0,85.0,2
5415,Prithvi Layout,1352.0,2.0,75.0,2
5417,Prithvi Layout,1352.0,3.0,93.0,2
5419,Prithvi Layout,1352.0,2.0,72.0,2
5416,Prithvi Layout,2273.0,4.0,220.0,3
5418,Prithvi Layout,2273.0,4.0,192.0,3
5420,Prithvi Layout,2100.0,3.0,125.0,3
5422,R.T. Nagar,1200.0,2.0,120.0,2
5424,R.T. Nagar,1040.0,2.0,46.0,2
5425,R.T. Nagar,1200.0,2.0,45.0,2
5426,R.T. Nagar,1235.0,2.0,65.0,2
5428,R.T. Nagar,970.0,2.0,55.0,2
5430,R.T. Nagar,1200.0,2.0,60.0,2
5434,R.T. Nagar,1100.0,3.0,125.0,2
5435,R.T. Nagar,1150.0,2.0,72.0,2
5438,R.T. Nagar,1080.0,2.0,48.0,2
5439,R.T. Nagar,1325.0,2.0,52.0,2
5443,R.T. Nagar,1100.0,2.0,85.0,2
5423,R.T. Nagar,1560.0,3.0,85.0,3
5427,R.T. Nagar,1140.0,3.0,130.0,3
5429,R.T. Nagar,1560.0,3.0,125.0,3
5431,R.T. Nagar,1680.0,3.0,72.0,3
5432,R.T. Nagar,1400.0,2.0,78.0,3
5433,R.T. Nagar,1200.0,3.0,140.0,3
5441,R.T. Nagar,1300.0,3.0,145.0,3
5442,R.T. Nagar,1500.0,2.0,70.0,3
5444,R.T. Nagar,1667.0,3.0,130.0,3
5421,R.T. Nagar,1500.0,4.0,70.0,4
5436,R.T. Nagar,1500.0,4.0,185.0,4
5440,R.T. Nagar,1800.0,3.0,120.0,4
5437,R.T. Nagar,3600.0,8.0,165.0,9
5462,Rachenahalli,680.0,1.0,32.64,1
5466,Rachenahalli,690.0,1.0,39.8,1
5458,Rachenahalli,3657.0,5.0,220.0,4
5498,Raja Rajeshwari Nagar,600.0,1.0,22.0,1
5500,Raja Rajeshwari Nagar,500.0,1.0,25.0,1
5528,Raja Rajeshwari Nagar,648.0,1.0,31.75,1
5539,Raja Rajeshwari Nagar,550.0,1.0,21.0,1
5644,Raja Rajeshwari Nagar,510.0,1.0,22.0,1
5486,Raja Rajeshwari Nagar,1540.0,3.0,60.0,3
5487,Raja Rajeshwari Nagar,1693.0,3.0,57.39,3
5499,Raja Rajeshwari Nagar,1278.0,2.0,53.76,3
5502,Raja Rajeshwari Nagar,1610.0,3.0,74.0,3
5504,Raja Rajeshwari Nagar,1693.0,3.0,57.39,3
5509,Raja Rajeshwari Nagar,1530.0,3.0,57.0,3
5510,Raja Rajeshwari Nagar,1530.0,3.0,61.2,3
5514,Raja Rajeshwari Nagar,1570.0,3.0,88.0,3
5517,Raja Rajeshwari Nagar,1608.0,3.0,67.98,3
5518,Raja Rajeshwari Nagar,1530.0,3.0,51.87,3
5519,Raja Rajeshwari Nagar,1575.0,2.0,78.0,3
5522,Raja Rajeshwari Nagar,1570.0,2.0,65.0,3
5523,Raja Rajeshwari Nagar,1580.0,3.0,53.56,3
5526,Raja Rajeshwari Nagar,1560.0,2.0,62.4,3
5532,Raja Rajeshwari Nagar,1530.0,3.0,51.77,3
5535,Raja Rajeshwari Nagar,1510.0,2.0,59.0,3
5544,Raja Rajeshwari Nagar,1395.0,2.0,72.0,3
5546,Raja Rajeshwari Nagar,1288.0,2.0,70.0,3
5550,Raja Rajeshwari Nagar,1420.0,2.0,60.0,3
5552,Raja Rajeshwari Nagar,1580.0,3.0,53.56,3
5555,Raja Rajeshwari Nagar,1430.0,2.0,50.0,3
5558,Raja Rajeshwari Nagar,1280.0,3.0,57.6,3
5564,Raja Rajeshwari Nagar,1550.0,3.0,52.45,3
5567,Raja Rajeshwari Nagar,1751.0,3.0,72.0,3
5573,Raja Rajeshwari Nagar,1375.0,2.0,54.99,3
5577,Raja Rajeshwari Nagar,1400.0,2.0,48.0,3
5579,Raja Rajeshwari Nagar,1625.0,2.0,54.0,3
5583,Raja Rajeshwari Nagar,1693.0,3.0,71.38,3
5586,Raja Rajeshwari Nagar,1630.0,3.0,60.65,3
5587,Raja Rajeshwari Nagar,1531.0,3.0,51.77,3
5595,Raja Rajeshwari Nagar,1510.0,2.0,55.0,3
5596,Raja Rajeshwari Nagar,1550.0,3.0,86.8,3
5599,Raja Rajeshwari Nagar,1580.0,3.0,83.74,3
5600,Raja Rajeshwari Nagar,1608.0,3.0,54.51,3
5601,Raja Rajeshwari Nagar,1640.0,3.0,86.8,3
5602,Raja Rajeshwari Nagar,1500.0,3.0,51.04,3
5605,Raja Rajeshwari Nagar,1279.0,2.0,53.76,3
5610,Raja Rajeshwari Nagar,1757.0,3.0,98.0,3
5611,Raja Rajeshwari Nagar,1530.0,3.0,64.0,3
5612,Raja Rajeshwari Nagar,1587.0,3.0,73.8,3
5613,Raja Rajeshwari Nagar,1529.0,3.0,51.77,3
5615,Raja Rajeshwari Nagar,1450.0,2.0,67.0,3
5620,Raja Rajeshwari Nagar,1700.0,2.0,86.0,3
5623,Raja Rajeshwari Nagar,1260.0,2.0,62.0,3
5625,Raja Rajeshwari Nagar,1580.0,2.0,66.85,3
5627,Raja Rajeshwari Nagar,1021.0,3.0,59.0,3
5629,Raja Rajeshwari Nagar,1500.0,3.0,88.0,3
5631,Raja Rajeshwari Nagar,1400.0,2.0,86.0,3
5635,Raja Rajeshwari Nagar,1485.0,2.0,63.0,3
5636,Raja Rajeshwari Nagar,1335.0,2.0,56.0,3
5637,Raja Rajeshwari Nagar,1571.0,3.0,53.12,3
5639,Raja Rajeshwari Nagar,1530.0,3.0,64.86,3
5640,Raja Rajeshwari Nagar,1850.0,3.0,98.0,3
5575,Raja Rajeshwari Nagar,3900.0,6.0,195.0,6
5536,Raja Rajeshwari Nagar,4800.0,8.0,225.0,8
5642,Raja Rajeshwari Nagar,6000.0,8.0,215.0,8
5668,Rajaji Nagar,660.0,1.0,75.0,1
5659,Rajaji Nagar,1370.0,2.0,170.0,2
5662,Rajaji Nagar,1718.0,3.0,288.0,2
5665,Rajaji Nagar,1200.0,2.0,150.0,2
5666,Rajaji Nagar,1160.0,1.0,163.0,2
5667,Rajaji Nagar,1222.0,2.0,112.0,2
5669,Rajaji Nagar,1440.0,2.0,170.0,2
5671,Rajaji Nagar,1440.0,2.0,185.0,2
5678,Rajaji Nagar,1357.0,2.0,130.0,2
5685,Rajaji Nagar,1763.0,3.0,262.0,2
5692,Rajaji Nagar,1268.0,2.0,127.0,2
5695,Rajaji Nagar,1200.0,1.0,200.0,2
5711,Rajaji Nagar,1718.0,3.0,275.0,2
5712,Rajaji Nagar,1763.0,3.0,240.0,2
5715,Rajaji Nagar,1314.0,2.0,225.0,2
5716,Rajaji Nagar,1440.0,2.0,165.0,2
5647,Rajaji Nagar,1640.0,3.0,229.0,3
5648,Rajaji Nagar,2390.0,3.0,415.0,3
5649,Rajaji Nagar,2390.0,3.0,410.0,3
5650,Rajaji Nagar,1725.0,3.0,200.0,3
5652,Rajaji Nagar,1640.0,3.0,223.0,3
5657,Rajaji Nagar,1800.0,3.0,260.0,3
5658,Rajaji Nagar,1640.0,3.0,241.0,3
5660,Rajaji Nagar,2409.0,3.0,360.0,3
5663,Rajaji Nagar,2386.0,3.0,334.0,3
5670,Rajaji Nagar,2448.0,3.0,400.0,3
5672,Rajaji Nagar,1640.0,3.0,230.0,3
5675,Rajaji Nagar,1800.0,2.0,250.0,3
5679,Rajaji Nagar,2300.0,3.0,369.0,3
5680,Rajaji Nagar,1640.0,3.0,220.0,3
5681,Rajaji Nagar,2500.0,3.0,350.0,3
5682,Rajaji Nagar,1615.0,3.0,175.0,3
5683,Rajaji Nagar,1776.0,3.0,190.0,3
